accountsPayable,capitalSurplus,commonStock,currency,currentAssets,currentCash,currentLongTermDebt,filingType,fiscalDate,fiscalQuarter,fiscalYear,goodwill,intangibleAssets,inventory,longTermDebt,longTermInvestments,minorityInterest,netTangibleAssets,otherAssets,otherCurrentAssets,otherCurrentLiabilities,otherLiabilities,propertyPlantEquipment,receivables,reportDate,retainedEarnings,shareholderEquity,shortTermInvestments,symbol,totalAssets,totalCurrentLiabilities,totalLiabilities,treasuryStock
0,,132965000,USD,119800294000,0,12516420000,10-Q,2019-09-30,3,2019,4593112000,33339000,0,0,5700632000,0,9903360000,0,5409114000,97204695000,0,1074181000,0,2019-11-05,12490233000,15779811000,29196677000,MTB,125500926000,109721115000,109721115000,-4546237000
0,,135433000,USD,115856844000,0,12266897000,10-Q,2019-06-30,2,2019,4593112000,38428000,0,0,5698051000,0,9828787000,0,4885637000,93596171000,0,1066511000,0,2019-08-05,12162278000,15691827000,25737042000,MTB,121554895000,105863068000,105863068000,-4247993000
0,,137889000,USD,114343385000,0,12078590000,10-Q,2019-03-31,1,2019,4593112000,43947000,0,0,5681820000,0,9718970000,0,5039520000,92359086000,0,1044761000,0,2019-05-02,11842371000,15587529000,25455579000,MTB,120025205000,104437676000,104437676000,-3848198000
0,,139633000,USD,114809816000,0,12843292000,10-K,2018-12-31,4,2018,4593112000,47067000,0,0,5287587000,0,9588512000,0,4773750000,91793920000,0,647408000,0,2019-02-20,11516672000,15460191000,25757344000,MTB,120097403000,104637212000,104637212000,-3528851000
0,,142822000,USD,111547675000,0,10450378000,10-Q,2018-09-30,3,2018,4593112000,52426000,0,0,5279962000,0,9559047000,0,4852402000,90941174000,0,634424000,0,2018-11-05,11128343000,15436085000,24575067000,MTB,116827637000,101391552000,101391552000,-3048405000
0,,144825000,USD,113136563000,0,11621732000,10-Q,2018-06-30,2,2018,4593112000,58569000,0,0,5289490000,0,9694704000,0,4887977000,91226436000,0,637809000,0,2018-08-02,10763638000,15577885000,24990767000,MTB,118426053000,102848168000,102848168000,-2560282000
0,,148688000,USD,113336049000,0,10217180000,10-Q,2018-03-31,1,2018,4593112000,64957000,0,0,5286775000,0,9820125000,0,5009175000,92695950000,0,628706000,0,2018-05-04,10404458000,15709694000,25353307000,MTB,118622824000,102913130000,102913130000,-2096861000
0,,150005000,USD,113282335000,0,8316529000,10-K,2017-12-31,4,2017,4593112000,71589000,0,0,5311152000,0,10354618000,0,5013325000,94026139000,0,646451000,0,2018-02-22,10164804000,16250819000,24889662000,MTB,118593487000,102342668000,102342668000,-1454282000
0,,151347000,USD,115073365000,0,8577645000,10-Q,2017-09-30,3,2017,4593112000,78614000,0,0,5328439000,0,10414826000,0,5242379000,95506107000,0,656713000,0,2017-11-03,9909415000,16318052000,26793305000,MTB,120401804000,104083752000,104083752000,-1254733000
0,,152857000,USD,115543481000,0,9149580000,10-Q,2017-06-30,2,2017,4593112000,86422000,0,0,5353086000,0,10372503000,0,5111138000,95463450000,0,673552000,0,2017-08-07,9685478000,16283537000,26126673000,MTB,120896567000,104613030000,104613030000,-1050141000
0,,154427000,USD,117862835000,0,8087619000,10-Q,2017-03-31,1,2017,4593112000,94535000,0,0,5360416000,0,10293957000,0,5175883000,98922528000,0,672769000,0,2017-05-05,9437450000,16213104000,28264301000,MTB,123223251000,107010147000,107010147000,-849468000
0,,155091000,USD,118083176000,0,9493835000,10-K,2016-12-31,4,2016,4593112000,97655000,0,0,5366030000,0,10564355000,0,5323235000,97468749000,0,675263000,0,2017-02-22,9222488000,16486622000,26898208000,MTB,123449206000,106962584000,106962584000,-431796000
0,,155493000,USD,121480791000,0,10211160000,10-Q,2016-09-30,3,2016,4593112000,106744000,0,0,5360237000,0,10409620000,0,5478420000,100288892000,0,660381000,0,2016-11-04,9021965000,16340976000,31478218000,MTB,126841028000,110500052000,110500052000,-569941000
0,,157802000,USD,118452725000,0,10528931000,10-Q,2016-06-30,2,2016,4593112000,116531000,0,0,5367859000,0,10530371000,0,5672727000,96820139000,0,658216000,0,2016-08-04,8801305000,16471514000,29616781000,MTB,123820584000,107349070000,107349070000,-233121000
0,,158734000,USD,119241680000,0,11901152000,10-Q,2016-03-31,1,2016,4593112000,127949000,0,0,5383952000,0,10402492000,0,5673303000,96369427000,0,662891000,0,2016-04-29,8596752000,16355053000,31153791000,MTB,124625632000,108270579000,108270579000,-88671000
0,,150177000,USD,117387822000,0,12635494000,10-K,2015-12-31,4,2015,4593112000,140268000,0,0,5400062000,0,10208409000,0,5961703000,93979101000,0,666682000,0,2016-02-19,8430502000,16173289000,29486275000,MTB,122787884000,106614595000,106614595000,0
0,,132630000,USD,93683582000,0,10174289000,10-Q,2015-09-30,3,2015,3513325000,18179000,0,0,4113480000,0,8158930000,0,5278913000,74700839000,0,581976000,0,2015-10-30,8273747000,12921934000,24827428000,MTB,97797062000,84875128000,84875128000,0
0,,132356000,USD,92953915000,0,10175912000,10-Q,2015-06-30,2,2015,3513325000,22269000,0,0,4126161000,0,7900903000,0,5327294000,74236167000,0,590567000,0,2015-08-05,8107525000,12667997000,24404792000,MTB,97080076000,84412079000,84412079000,0
0,,132049000,USD,94222828000,0,10509143000,10-Q,2015-03-31,1,2015,3524625000,28234000,0,0,4154955000,0,7743942000,0,5630460000,75340339000,0,602096000,0,2015-05-08,7934820000,12528301000,26775343000,MTB,98377783000,85849482000,85849482000,0
0,,131467000,USD,92512899000,0,9006959000,10-K,2014-12-31,4,2014,3524625000,35027000,0,0,4172636000,0,7544744000,0,5617564000,75342680000,0,612984000,0,2015-02-20,7807119000,12335896000,25473540000,MTB,96685535000,84349639000,84349639000,0
0,,131265000,USD,93049444000,0,9061391000,10-Q,2014-09-30,3,2014,3524625000,42197000,0,0,4178898000,0,7534994000,0,5550730000,75833635000,0,612076000,0,2014-11-06,7642995000,12333316000,26949841000,MTB,97228342000,84895026000,84895026000,0
0,,130856000,USD,86635816000,0,7391931000,10-Q,2014-06-30,2,2014,3524625000,49555000,0,0,4199186000,0,7363075000,0,5422303000,71274316000,0,625006000,0,2014-08-07,7481077000,12168755000,20978592000,MTB,90835002000,78666247000,78666247000,0
0,,130212000,USD,84318980000,0,6251197000,10-Q,2014-03-31,1,2014,3524625000,58789000,0,0,4211380000,0,7071949000,0,5359311000,70392300000,0,627966000,0,2014-05-08,7309912000,11886863000,19429618000,MTB,88530360000,76643497000,76643497000,0
0,,129524000,USD,80935395000,0,5108870000,10-K,2013-12-31,4,2013,3524625000,68851000,0,0,4226996000,0,6830556000,0,5282212000,68747989000,0,633520000,0,2014-02-21,7188004000,11305532000,16205551000,MTB,85162391000,73856859000,73856859000,0
0,,129171000,USD,80208775000,0,5121326000,10-Q,2013-09-30,3,2013,3524625000,79290000,0,0,4218710000,0,6533277000,0,4799396000,68289957000,0,614795000,0,2013-11-12,7074287000,11016202000,15524159000,MTB,84427485000,73411283000,73411283000,0
0,,128252000,USD,79018926000,0,5122398000,10-Q,2013-06-30,2,2013,3524625000,89918000,0,0,4210079000,0,6224991000,0,4355508000,67390277000,0,595536000,0,2013-08-08,6887070000,10716330000,12624110000,MTB,83229005000,72512675000,72512675000,0
0,,127669000,USD,78595342000,0,5394563000,10-Q,2013-03-31,1,2013,3524625000,102420000,0,0,4216615000,0,5921285000,0,4386380000,66994437000,0,589570000,0,2013-05-09,6645195000,10422957000,12367101000,MTB,82811957000,72389000000,72389000000,0
0,,126929000,USD,78773763000,0,4607758000,10-K,2012-12-31,4,2012,3524625000,115763000,0,0,4235040000,0,5689705000,0,4448779000,68198452000,0,594652000,0,2013-02-25,6477276000,10202593000,11145051000,MTB,83008803000,72806210000,72806210000,0
0,,125819000,USD,76841945000,0,4969536000,10-Q,2012-09-30,3,2012,3524625000,129628000,0,0,4243288000,0,5420858000,0,4465443000,66170170000,0,589035000,0,2012-11-06,6286785000,9945527000,12028285000,MTB,81085233000,71139706000,71139706000,0
0,,125488000,USD,76546742000,0,5687868000,10-Q/A,2012-06-30,2,2012,3524625000,143713000,0,0,4260836000,0,5093136000,0,4517712000,65489803000,0,592498000,0,2012-08-09,6098084000,9629907000,13190667000,MTB,80807578000,71177671000,71177671000,0
0,,125220000,USD,74922610000,0,6526530000,10-Q,2012-03-31,1,2012,3524625000,159619000,0,0,4264277000,0,4877955000,0,4570818000,63231669000,0,580033000,0,2012-05-10,5969236000,9428688000,13565774000,MTB,79186887000,69758199000,69758199000,0
0,,163174000,USD,190376750000,0,7519488000,10-K,2022-12-31,0,2022,8490089000,209374000,0,0,10353091000,0,14607927000,0,8930237000,167892363000,0,1037546000,0,2023-02-22,15753978000,25317990000,59220674000,MTB,200729841000,175411851000,175411851000,-1750279000
0,,128649000,USD,149369283000,0,3532415000,10-K,2021-12-31,0,2021,4593112000,0,0,0,5737877000,0,11560293000,0,7092285000,133671340000,0,765063000,0,2022-02-16,14646448000,17903405000,56588480000,MTB,155107160000,137203755000,137203755000,-5081548000
0,,128638000,USD,141425382000,0,4441675000,10-K,2020-12-31,0,2020,0,14165000,4593112000,0,1175723000,0,14923118000,0,6701959000,121972147000,0,748884000,0,2021-02-22,13444428000,16187283000,38480047000,MTB,142601105000,126413822000,126413822000,-5142732000
0,,134428000,USD,114109687000,0,7048549000,10-K,2019-12-31,0,2019,4593112000,29034000,0,0,5763070000,0,9844503000,0,5644050000,97107559000,0,1140924000,0,2020-02-20,12820916000,15716649000,22805084000,MTB,119872757000,104156108000,104156108000,-4822563000
0,,143992000,USD,114809816000,0,12843292000,10-K,2018-12-31,0,2018,4593112000,47067000,0,0,5287587000,0,9588512000,0,4773750000,91793920000,0,647408000,0,2019-02-20,11516672000,15460191000,25757344000,MTB,120097403000,104637212000,104637212000,-3528851000
0,,152159000,USD,113282335000,0,8316529000,10-K,2017-12-31,0,2017,4593112000,71589000,0,0,5311152000,0,10354618000,0,5013325000,94026139000,0,646451000,0,2018-02-22,10164804000,16250819000,24889662000,MTB,118593487000,102342668000,102342668000,-1454282000
0,,156780000,USD,118083176000,0,9493835000,10-K,2016-12-31,0,2016,4593112000,97655000,0,0,5366030000,0,10564355000,0,5323235000,97468749000,0,675263000,0,2017-02-22,9222488000,16486622000,26898208000,MTB,123449206000,106962584000,106962584000,-431796000
0,,136803000,USD,117387822000,0,12635494000,10-K,2015-12-31,0,2015,4593112000,140268000,0,0,5400062000,0,10208409000,0,5961703000,93979101000,0,666682000,0,2016-02-19,8430502000,16173289000,29486275000,MTB,122787884000,106614595000,106614595000,0
0,,130950000,USD,92512899000,0,9006959000,10-K,2014-12-31,0,2014,3524625000,35027000,0,0,4172636000,0,7544744000,0,5617564000,75342680000,0,612984000,0,2015-02-20,7807119000,12335896000,25473540000,MTB,96685535000,84349639000,84349639000,0
0,,128654000,USD,80935395000,0,5108870000,10-K,2013-12-31,0,2013,3524625000,68851000,0,0,4226996000,0,6830556000,0,5282212000,68747989000,0,633520000,0,2014-02-21,7188004000,11305532000,16205551000,MTB,85162391000,73856859000,73856859000,0
0,,125864000,USD,78773763000,0,4607758000,10-K,2012-12-31,0,2012,3524625000,115763000,0,0,4235040000,0,5689705000,0,4448779000,68198452000,0,594652000,0,2013-02-25,6477276000,10202593000,11145051000,MTB,83008803000,72806210000,72806210000,0
0,,122663000,USD,73641833000,0,6736249000,10-K,2011-12-31,0,2011,3524625000,176394000,0,0,4282454000,0,4705605000,0,4611773000,61916829000,0,581435000,0,2012-02-23,5867165000,9271209000,13004571000,MTB,77924287000,68653078000,68653078000,0
0,,118191000,USD,63934884000,0,7921028000,10-K,2010-12-31,0,2010,3524625000,125917000,0,0,4086379000,0,3966496000,0,4138092000,51742540000,0,435837000,0,2011-02-22,5426701000,8357695000,11938688000,MTB,68021263000,59663568000,59663568000,-67445000
0,,114660000,USD,64737511000,0,10470906000,10-K,2009-12-31,0,2009,3524625000,182418000,0,0,4142888000,0,3315629000,0,4131577000,50656586000,0,435845000,0,2010-02-19,5076884000,7752907000,12452624000,MTB,68880399000,61127492000,61127492000,-225702000
0,,110211000,USD,62051278000,0,14114355000,10-K,2008-12-31,0,2008,3192128000,183496000,0,0,3764479000,0,2841644000,0,3723256000,44916671000,0,388855000,0,2009-02-23,5062754000,6784731000,12291915000,MTB,65815757000,59031026000,59031026000,-1071327000
0,,108129000,USD,61059885000,0,11788529000,10-K,2007-12-31,0,2007,3196433000,248556000,0,0,3815754000,0,3040267000,0,2768542000,46601854000,0,370765000,0,2008-02-21,4815585000,6485256000,12078253000,MTB,64875639000,58390383000,58390383000,-1129233000
0,,111173000,USD,53570815000,0,7453271000,10-K,2006-12-31,0,2006,2908849000,250233000,0,0,3494090000,0,3122013000,0,2610364000,43330539000,0,335008000,0,2007-02-23,0,6281095000,9667960000,MTB,57064905000,50783810000,50783810000,0
0,,113689000,USD,51796950000,0,7137888000,10-K,2005-12-31,0,2005,2904081000,108260000,0,0,3349456000,0,2864045000,0,2380722000,42132132000,0,337115000,11220000,2006-02-28,0,5876386000,10613509000,MTB,55146406000,49270020000,49270020000,0
0,,117696000,USD,49501929000,0,7127647000,10-K,2004-12-31,0,2004,2904081000,165507000,0,0,3436792000,0,2660026000,0,2043557000,40081460000,0,367204000,29176000,2005-02-25,0,5729614000,10366512000,MTB,52938721000,47209107000,47209107000,0
0,,113010000,USD,44545336000,0,6145489000,10-K,2003-12-31,0,2003,2904081000,240830000,0,0,5280745000,0,2572299000,1736863000,291341000,37963382000,0,398971000,22288000,2004-02-26,0,5717210000,7487177000,MTB,49826081000,44108871000,44108871000,0
0,,92483000,USD,31719196000,0,5858954000,10K,2002-12-31,0,2002,1097553000,118790000,0,0,1455329000,0,1965480000,0,1398737000,24133748000,0,238986000,320359000,2003-02-27,0,3181823000,5143753000,MTB,33174525000,29992702000,29992702000,0
0,,95732000,USD,29920493000,0,4374041000,10K,2001-12-31,0,2001,0,1267826000,0,0,1529703000,0,1671625000,0,1323029000,24136704000,0,261877000,41086000,2002-02-28,0,2939451000,4150991000,MTB,31450196000,28510745000,28510745000,0
0,,80640000,USD,27492074000,0,4046453000,10K,2000-12-31,0,2000,0,1199407000,0,0,1457382000,0,1501078000,0,1200581000,22202518000,0,257975000,17261000,2001-03-09,0,2700485000,4356443000,MTB,28949456000,26248971000,26248971000,0
0,,78000000,USD,21587260000,0,2540434000,10K,1999-12-31,0,1999,0,648040000,0,0,821855000,0,1149006000,0,1486362000,18071635000,0,173815000,0,2000-02-25,0,1797046000,3903899000,MTB,22409115000,20612069000,20612069000,0
0,,76190000,USD,19875013000,0,2051441000,10-K,1998-12-31,0,1998,0,546036000,0,0,708878000,0,1056330000,0,822154000,16930084000,0,162842000,229066000,1999-03-19,0,1602366000,3666972000,MTB,20583891000,18981525000,18981525000,0
2330000000,,230000000,USD,10208000000,407000000,971000000,10-Q,2023-03-31,1,2023,5343000000,4419000000,722000000,11332000000,19488000000,0,-6682000000,3704000000,5528000000,7025000000,4629000000,1835000000,3519000000,2023-05-04,-15000000,3080000000,5528000000,NRG,29696000000,10326000000,26616000000,-5864000000
3643000000,,230000000,USD,16231000000,430000000,63000000,10-K,2022-12-31,4,2022,1650000000,2132000000,751000000,7976000000,12915000000,0,46000000,4364000000,10237000000,9276000000,4046000000,1692000000,4773000000,2023-02-23,1408000000,3828000000,10237000000,NRG,29146000000,12982000000,25318000000,-5864000000
2871000000,,235000000,USD,18963000000,333000000,62000000,10-Q,2022-09-30,3,2022,1650000000,2227000000,772000000,7974000000,13280000000,0,1253000000,5138000000,13751000000,11433000000,4492000000,1598000000,4061000000,2022-11-07,2584000000,5130000000,13751000000,NRG,32243000000,14366000000,27113000000,-5754000000
2933000000,,237000000,USD,21148000000,580000000,62000000,10-Q,2022-06-30,2,2022,1657000000,2450000000,604000000,7970000000,13187000000,0,1193000000,4781000000,16058000000,13442000000,4356000000,1598000000,3862000000,2022-08-04,2600000000,5300000000,16058000000,NRG,34335000000,16437000000,29035000000,-5626000000
2216000000,,242000000,USD,16837000000,387000000,4000000,10-Q,2022-03-31,1,2022,1796000000,2391000000,354000000,8026000000,12640000000,0,843000000,3816000000,12766000000,10013000000,3900000000,1643000000,3291000000,2022-05-06,2171000000,5030000000,12766000000,NRG,29477000000,12233000000,24447000000,-5460000000
2274000000,,245000000,USD,10841000000,250000000,4000000,10-K,2021-12-31,4,2021,1795000000,2511000000,498000000,7966000000,12341000000,0,-706000000,2756000000,6833000000,5637000000,3392000000,1688000000,3245000000,2022-02-24,464000000,3600000000,6833000000,NRG,23182000000,7915000000,19582000000,-5273000000
1967000000,,245000000,USD,14572000000,259000000,504000000,10-Q,2021-09-30,3,2021,1801000000,2915000000,445000000,7957000000,13393000000,0,-638000000,3290000000,10758000000,9538000000,3590000000,1976000000,3096000000,2021-11-04,971000000,4078000000,10758000000,NRG,27965000000,12009000000,23887000000,-5230000000
2166000000,,245000000,USD,8624000000,361000000,79000000,10-Q,2021-06-30,2,2021,1793000000,2921000000,365000000,8712000000,12995000000,0,-2170000000,2338000000,5061000000,4686000000,3096000000,2016000000,2822000000,2021-08-05,-567000000,2544000000,5061000000,NRG,21619000000,6931000000,19075000000,-5230000000
2216000000,,245000000,USD,6552000000,501000000,831000000,10-Q,2021-03-31,1,2021,1572000000,3054000000,316000000,8705000000,12689000000,0,-3109000000,1633000000,2680000000,2748000000,2914000000,2328000000,3037000000,2021-05-06,-1565000000,1517000000,2680000000,NRG,19241000000,5795000000,17724000000,-5232000000
649000000,,243000000,USD,6028000000,3905000000,1000000,10-K,2020-12-31,4,2020,579000000,668000000,327000000,8691000000,8874000000,0,433000000,477000000,886000000,1265000000,2319000000,2547000000,904000000,2021-03-01,-1403000000,1680000000,886000000,NRG,14902000000,1915000000,13222000000,-5232000000
753000000,,244000000,USD,3087000000,697000000,3000000,10-Q,2020-09-30,3,2020,579000000,721000000,330000000,5792000000,9138000000,0,634000000,629000000,928000000,1230000000,2199000000,2573000000,1126000000,2020-11-05,-1157000000,1934000000,928000000,NRG,12225000000,1986000000,10291000000,-5234000000
